Fecha,Año,Tienda,Categoría,Cantidad,Costo_Unitario,Costo_Total,Precio_Venta_Unitario,Ingreso_Total,Ganancia_Neta
2025-05-22,2025.0,Jardín Express,Tulipanes,26.0,,523.38,31.98,831.48,308.1
2025-05-23,2025.0,Portal de las Flores,Lirios,45.0,16.37,736.65,21.92,986.4,249.75
2025-05-24,2025.0,Jardín Express,Rosas,40.0,19.7,788.0,29.14,1165.6,377.6
2025-05-24,2025.0,EcoFlores Norte,Girasoles,37.0,14.64,541.68,22.32,825.84,284.16
2025-05-25,2025.0,EcoFlores Norte,Rosas,1.0,15.33,15.33,22.16,22.16,6.83
2025-05-25,2025.0,Florería Central,Rosas,31.0,17.89,554.59,26.6,824.6,270.01
2025-05-25,2025.0,EcoFlores Norte,Rosas,22.0,20.82,458.04,29.31,644.82,186.78
2025-05-25,2025.0,EcoFlores Norte,Orquídeas,47.0,47.81,2247.07,77.57,3645.79,1398.72
2025-05-25,2025.0,EcoFlores Norte,Tulipanes,38.0,24.33,924.54,34.15,1297.7,373.16
2025-05-25,2025.0,Florería Central,Girasoles,18.0,13.77,247.86,21.51,387.18,139.32
2025-05-26,2025.0,Portal de las Flores,Orquídeas,7.0,37.37,261.59,49.07,343.49,81.9
2025-05-26,2025.0,Jardín Express,Tulipanes,36.0,22.82,821.52,38.74,1394.64,573.12
2025-05-26,2025.0,EcoFlores Norte,Rosas,8.0,21.52,172.16,34.33,274.64,102.48
2025-05-27,2025.0,Florería Central,Tulipanes,37.0,25.24,933.88,33.62,1243.94,310.06
2025-05-27,2025.0,Florería Central,Rosas,42.0,18.59,780.78,30.29,1272.18,491.4
2025-05-27,2025.0,EcoFlores Norte,Lirios,7.0,20.94,146.58,35.15,246.05,99.47
2025-05-27,2025.0,EcoFlores Norte,Lirios,,15.99,383.76,23.41,561.84,178.08
2025-05-28,2025.0,Portal de las Flores,Girasoles,28.0,10.03,280.84,17.05,477.4,196.56
2025-05-30,2025.0,EcoFlores Norte,Tulipanes,41.0,23.74,973.34,32.58,1335.78,362.44
2025-05-30,2025.0,Portal de las Flores,Girasoles,,13.86,471.24,19.51,663.34,192.1
2025-05-30,2025.0,Florería Central,Girasoles,5.0,11.13,55.65,17.87,89.35,33.7
2025-05-30,2025.0,Jardín Express,Lirios,23.0,16.4,377.2,23.3,535.9,158.7
2025-05-31,2025.0,Portal de las Flores,Orquídeas,29.0,40.84,1184.36,59.78,1733.62,549.26
2025-05-31,2025.0,Jardín Express,Girasoles,32.0,15.19,486.08,22.85,731.2,245.12
2025-05-31,2025.0,EcoFlores Norte,Orquídeas,23.0,54.96,1264.08,78.62,1808.26,544.18
2025-06-01,2025.0,EcoFlores Norte,Orquídeas,6.0,49.72,298.32,72.1,432.6,134.28
2025-06-01,2025.0,EcoFlores Norte,Girasoles,1.0,11.03,11.03,14.78,14.78,3.75
2025-06-01,2025.0,EcoFlores Norte,Girasoles,29.0,15.9,461.1,24.09,698.61,237.51
2025-06-02,2025.0,EcoFlores Norte,Lirios,4.0,18.36,73.44,25.08,100.32,26.88
2025-06-02,2025.0,Florería Central,Girasoles,23.0,12.29,282.67,19.92,458.16,175.49
2025-06-03,2025.0,Jardín Express,Tulipanes,39.0,22.49,877.11,34.86,1359.54,482.43
2025-06-04,2025.0,Florería Central,Orquídeas,13.0,43.79,569.27,58.7,763.1,193.83
2025-06-04,2025.0,Florería Central,Rosas,15.0,24.32,364.8,40.83,612.45,247.65
2025-06-04,2025.0,EcoFlores Norte,Rosas,46.0,17.75,816.5,29.38,1351.48,534.98
2025-06-04,2025.0,Jardín Express,Rosas,38.0,24.11,916.18,36.69,1394.22,478.04
2025-06-05,2025.0,Florería Central,Girasoles,48.0,12.67,608.16,19.9,955.2,347.04
2025-06-05,2025.0,Florería Central,Rosas,49.0,22.51,1102.99,31.39,1538.11,435.12
2025-06-06,2025.0,Jardín Express,Orquídeas,31.0,51.67,1601.77,71.32,2210.92,609.15
2025-06-07,2025.0,Portal de las Flores,Orquídeas,11.0,43.64,480.04,69.71,766.81,286.77
2025-06-07,2025.0,Florería Central,Rosas,26.0,23.9,621.4,37.31,970.06,348.66
2025-06-08,2025.0,EcoFlores Norte,Lirios,21.0,16.11,338.31,26.21,550.41,212.1
2025-06-08,2025.0,Portal de las Flores,Girasoles,41.0,17.06,699.46,25.36,1039.76,340.3
2025-06-08,2025.0,Florería Central,Orquídeas,36.0,48.18,1734.48,70.85,2550.6,816.12
2025-06-08,2025.0,Florería Central,Tulipanes,,23.98,887.26,34.87,1290.19,402.93
2025-06-09,2025.0,Portal de las Flores,Tulipanes,4.0,18.84,75.36,27.17,108.68,33.32
2025-06-09,2025.0,Portal de las Flores,Tulipanes,39.0,18.2,709.8,26.13,1019.07,309.27
2025-06-09,2025.0,EcoFlores Norte,Girasoles,28.0,17.87,500.36,25.09,702.52,202.16
2025-06-09,2025.0,Jardín Express,Rosas,38.0,21.42,813.96,28.07,1066.66,252.7
2025-06-09,2025.0,EcoFlores Norte,Lirios,13.0,18.75,243.75,26.17,340.21,96.46
2025-06-09,2025.0,Portal de las Flores,Tulipanes,30.0,20.37,611.1,28.22,846.6,235.5
2025-06-10,2025.0,Florería Central,Lirios,2.0,15.06,30.12,20.5,41.0,10.88
2025-06-12,2025.0,EcoFlores Norte,Lirios,32.0,18.77,600.64,26.67,853.44,252.8
2025-06-14,2025.0,Florería Central,Lirios,42.0,,837.06,30.91,1298.22,461.16
2025-06-15,2025.0,Jardín Express,Orquídeas,18.0,37.65,677.7,62.09,1117.62,439.92
2025-06-15,2025.0,Jardín Express,Orquídeas,39.0,36.57,1426.23,50.28,1960.92,534.69
2025-06-15,2025.0,Portal de las Flores,Rosas,48.0,20.51,984.48,27.92,1340.16,355.68
2025-06-17,2025.0,Jardín Express,Orquídeas,13.0,42.02,546.26,60.51,786.63,240.37
2025-06-20,2025.0,Jardín Express,Lirios,31.0,13.22,409.82,19.39,601.09,191.27
2025-06-20,2025.0,Florería Central,Orquídeas,26.0,47.09,1224.34,61.49,1598.74,374.4
2025-06-20,2025.0,Jardín Express,Orquídeas,9.0,45.16,406.44,74.09,666.81,260.37
2025-06-21,2025.0,Portal de las Flores,Orquídeas,43.0,58.34,2508.62,83.88,3606.84,1098.22
2025-06-21,2025.0,Jardín Express,Orquídeas,17.0,51.9,882.3,87.07,1480.19,597.89
2025-06-23,2025.0,Portal de las Flores,Lirios,44.0,15.79,694.76,26.31,1157.64,462.88
2025-06-24,2025.0,Jardín Express,Girasoles,16.0,15.53,248.48,24.03,384.48,136.0
2025-06-24,2025.0,Jardín Express,Lirios,28.0,18.23,510.44,25.21,705.88,195.44
2025-06-25,2025.0,Florería Central,Orquídeas,34.0,35.95,1222.3,55.65,1892.1,669.8
2025-06-26,2025.0,,Tulipanes,12.0,25.21,302.52,39.79,477.48,174.96
2025-06-28,2025.0,Portal de las Flores,Rosas,36.0,22.26,801.36,34.43,1239.48,438.12
2025-06-29,2025.0,Portal de las Flores,Rosas,33.0,16.49,544.17,26.62,878.46,334.29
2025-06-29,2025.0,Jardín Express,Orquídeas,22.0,56.99,1253.78,94.76,2084.72,830.94
2026-12-31,2026.0,Florería Central,Girasoles,20.0,17.02,340.4,25.87,517.4,177.0
2025-06-30,2025.0,Jardín Express,Lirios,28.0,21.74,608.72,28.44,796.32,187.6
2025-06-30,2025.0,Portal de las Flores,Tulipanes,12.0,28.87,346.44,46.12,553.44,207.0
2025-06-30,2025.0,Jardín Express,Lirios,49.0,17.07,836.43,26.82,1314.18,477.75
2025-06-30,2025.0,EcoFlores Norte,Rosas,34.0,16.71,568.14,24.52,833.68,265.54
2025-07-01,2025.0,EcoFlores Norte,Lirios,29.0,16.39,475.31,27.73,804.17,328.86
2025-07-01,2025.0,Jardín Express,Rosas,22.0,15.72,345.84,24.06,529.32,183.48
2025-07-01,2025.0,Portal de las Flores,Rosas,40.0,17.34,693.6,23.4,936.0,242.4
2025-07-01,2025.0,EcoFlores Norte,Orquídeas,28.0,57.88,1620.64,95.03,2660.84,1040.2
2025-07-03,2025.0,Jardín Express,Orquídeas,17.0,40.33,685.61,66.42,1129.14,443.53
2025-07-03,2025.0,EcoFlores Norte,Lirios,39.0,21.87,852.93,30.4,1185.6,332.67
2025-07-03,2025.0,Portal de las Flores,Rosas,21.0,22.48,472.08,36.75,771.75,299.67
2025-07-03,2025.0,Portal de las Flores,Tulipanes,42.0,18.74,787.08,28.69,1204.98,417.9
2025-07-04,2025.0,Jardín Express,Lirios,20.0,17.66,353.2,26.59,531.8,178.6
2025-07-04,2025.0,Portal de las Flores,Girasoles,25.0,11.26,281.5,16.03,400.75,119.25
2025-07-04,2025.0,Florería Central,Orquídeas,20.0,57.26,1145.2,76.26,1525.2,380.0
2025-07-05,2025.0,Portal de las Flores,Tulipanes,20.0,19.91,398.2,28.7,574.0,175.8
2025-07-07,2025.0,Jardín Express,Lirios,,21.87,1071.63,30.63,1500.87,429.24
2025-07-07,2025.0,Jardín Express,Lirios,2.0,13.54,27.08,18.81,37.62,10.54
2025-07-07,2025.0,Portal de las Flores,Orquídeas,6.0,43.43,260.58,70.83,424.98,164.4
2025-07-09,2025.0,Portal de las Flores,Orquídeas,44.0,39.12,1721.28,54.61,2402.84,681.56
2025-07-09,2025.0,Portal de las Flores,Tulipanes,38.0,22.6,858.8,33.84,1285.92,427.12
2025-07-09,2025.0,Portal de las Flores,Girasoles,34.0,12.59,428.06,21.27,723.18,295.12
2025-07-09,2025.0,Florería Central,Lirios,10.0,21.3,213.0,29.85,298.5,85.5
2025-07-10,2025.0,Jardín Express,Girasoles,1000.0,16.75,16750.0,22.43,22430.0,5680.0
2025-07-11,2025.0,Portal de las Flores,Orquídeas,,48.72,2387.28,78.85,3863.65,1476.37
2025-07-11,2025.0,Jardín Express,Tulipanes,47.0,23.04,1082.88,34.53,1622.91,540.03
2025-07-12,2025.0,EcoFlores Norte,Lirios,36.0,13.19,474.84,18.88,679.68,204.84
2025-07-13,2025.0,EcoFlores Norte,Girasoles,15.0,17.04,255.6,25.29,379.35,123.75
2025-07-14,2025.0,Portal de las Flores,Girasoles,7.0,15.01,105.07,20.3,142.1,37.03
2025-07-14,2025.0,EcoFlores Norte,Tulipanes,10.0,26.78,267.8,36.68,366.8,99.0
2025-07-15,2025.0,EcoFlores Norte,Orquídeas,36.0,59.25,2133.0,87.78,3160.08,1027.08
2025-07-16,2025.0,Florería Central,Orquídeas,2.0,48.36,96.72,79.94,159.88,63.16
2025-07-16,2025.0,Portal de las Flores,Orquídeas,28.0,35.17,984.76,51.15,1432.2,447.44
2025-07-16,2025.0,Jardín Express,Lirios,8.0,15.45,123.6,25.05,200.4,76.8
2025-07-17,2025.0,EcoFlores Norte,Orquídeas,47.0,36.65,1722.55,57.8,2716.6,994.05
2025-07-17,2025.0,Portal de las Flores,Lirios,46.0,14.19,652.74,21.83,1004.18,351.44
2025-07-17,2025.0,Portal de las Flores,Lirios,38.0,13.67,519.46,18.76,712.88,193.42
2025-07-17,2025.0,Jardín Express,Rosas,4.0,15.8,63.2,25.45,101.8,38.6
2025-07-18,2025.0,EcoFlores Norte,Tulipanes,30.0,22.54,676.2,30.59,917.7,241.5
2025-07-18,2025.0,Portal de las Flores,Orquídeas,20.0,47.62,952.4,72.25,1445.0,492.6
2025-07-18,2025.0,Florería Central,Lirios,49.0,21.61,1058.89,35.8,1754.2,695.31
2025-07-19,2025.0,EcoFlores Norte,Orquídeas,43.0,53.41,2296.63,83.61,3595.23,1298.6
2025-07-19,2025.0,Florería Central,Rosas,26.0,16.56,430.56,27.06,703.56,273.0
2025-07-19,2025.0,Portal de las Flores,Girasoles,35.0,13.44,470.4,22.16,775.6,305.2
2026-12-31,2026.0,Portal de las Flores,Orquídeas,2.0,52.75,105.5,82.65,165.3,59.8
2025-07-20,2025.0,Florería Central,Rosas,26.0,18.97,493.22,25.67,667.42,174.2
2025-07-20,2025.0,Jardín Express,Rosas,30.0,22.57,677.1,34.6,1038.0,360.9
2025-07-22,2025.0,Portal de las Flores,Rosas,7.0,16.98,118.86,25.05,175.35,56.49
2025-07-22,2025.0,Florería Central,Tulipanes,32.0,21.71,694.72,29.37,939.84,245.12
2025-07-23,2025.0,Jardín Express,Lirios,23.0,18.72,430.56,28.7,660.1,229.54
2025-07-23,2025.0,Portal de las Flores,Orquídeas,39.0,45.03,1756.17,63.81,2488.59,732.42
2025-07-24,2025.0,Florería Central,Lirios,17.0,17.75,301.75,28.66,487.22,185.47
2025-07-24,2025.0,Jardín Express,Orquídeas,45.0,38.06,1712.7,57.61,2592.45,879.75
2025-07-25,2025.0,Portal de las Flores,Lirios,38.0,21.29,809.02,34.16,1298.08,489.06
2025-07-25,2025.0,Florería Central,Tulipanes,47.0,21.66,1018.02,30.0,1410.0,391.98
2025-07-25,2025.0,,Girasoles,13.0,12.17,158.21,17.36,225.68,67.47
2025-07-26,2025.0,Florería Central,Orquídeas,45.0,47.36,2131.2,63.87,2874.15,742.95
2025-07-26,2025.0,Portal de las Flores,Orquídeas,39.0,46.41,1809.99,63.5,2476.5,666.51
2025-07-27,2025.0,Jardín Express,Lirios,19.0,,244.53,19.24,365.56,121.03
2025-07-27,2025.0,Portal de las Flores,Tulipanes,4.0,28.38,113.52,39.66,158.64,45.12
2025-07-27,2025.0,EcoFlores Norte,Rosas,37.0,24.29,898.73,33.57,1242.09,343.36
2025-07-27,2025.0,Jardín Express,Tulipanes,44.0,25.94,1141.36,39.51,1738.44,597.08
2025-07-28,2025.0,Jardín Express,Tulipanes,45.0,25.52,1148.4,40.01,1800.45,652.05
2025-07-28,2025.0,EcoFlores Norte,Lirios,3.0,21.53,64.59,35.1,105.3,40.71
2025-07-28,2025.0,Florería Central,Rosas,7.0,18.48,129.36,26.77,187.39,58.03
2025-07-28,2025.0,Portal de las Flores,Orquídeas,36.0,-25.0,1941.12,84.96,3058.56,1117.44
2025-07-28,2025.0,Florería Central,Rosas,1.0,15.33,15.33,25.78,25.78,10.45
2025-07-29,2025.0,EcoFlores Norte,Tulipanes,16.0,18.72,299.52,30.99,495.84,196.32
2025-07-30,2025.0,Florería Central,Orquídeas,40.0,999.0,2054.0,83.56,3342.4,1288.4
2025-07-30,2025.0,Jardín Express,Lirios,35.0,20.36,712.6,27.29,955.15,242.55
2025-07-31,2025.0,EcoFlores Norte,Girasoles,6.0,12.02,72.12,17.11,102.66,30.54
2025-07-31,2025.0,Portal de las Flores,Tulipanes,45.0,29.71,1336.95,48.15,2166.75,829.8
2025-08-01,2025.0,Florería Central,Lirios,9.0,12.47,112.23,16.31,146.79,34.56
2025-08-01,2025.0,Florería Central,Rosas,35.0,20.18,706.3,26.82,938.7,232.4
2025-08-02,2025.0,Portal de las Flores,Orquídeas,5.0,35.04,175.2,54.47,272.35,97.15
2025-08-02,2025.0,Jardín Express,Rosas,25.0,19.35,483.75,32.28,807.0,323.25
2025-08-02,2025.0,Portal de las Flores,Girasoles,17.0,10.4,176.8,13.7,232.9,56.1
2025-08-03,2025.0,Portal de las Flores,Girasoles,18.0,12.66,227.88,18.06,325.08,97.2
2025-08-03,2025.0,Florería Central,Rosas,,19.23,249.99,27.33,355.29,105.3
2025-08-04,2025.0,Portal de las Flores,Lirios,6.0,19.93,119.58,27.67,166.02,46.44
2025-08-06,2025.0,Portal de las Flores,Girasoles,26.0,13.86,360.36,18.41,478.66,118.3
2025-08-07,2025.0,Jardín Express,Girasoles,9.0,13.92,125.28,18.76,168.84,43.56
2025-08-09,2025.0,Portal de las Flores,Orquídeas,12.0,46.61,559.32,63.16,757.92,198.6
2025-08-10,2025.0,Jardín Express,Orquídeas,26.0,,971.36,50.45,1311.7,340.34
2025-08-10,2025.0,Jardín Express,Lirios,29.0,14.2,411.8,21.39,620.31,208.51
2025-08-10,2025.0,EcoFlores Norte,Orquídeas,20.0,59.02,1180.4,89.38,1787.6,607.2
2025-08-12,2025.0,Jardín Express,Tulipanes,41.0,23.91,980.31,32.92,1349.72,369.41
2025-08-14,2025.0,Jardín Express,Lirios,21.0,19.57,410.97,28.04,588.84,177.87
2025-08-15,2025.0,Portal de las Flores,Lirios,28.0,14.28,399.84,19.78,553.84,154.0
2025-08-15,2025.0,Portal de las Flores,Girasoles,24.0,15.58,373.92,24.26,582.24,208.32
2025-08-16,2025.0,Jardín Express,Tulipanes,11.0,18.28,201.08,29.87,328.57,127.49
2025-08-16,2025.0,Florería Central,Rosas,1.0,21.88,21.88,30.72,30.72,8.84
2025-08-17,2025.0,Florería Central,Lirios,26.0,15.46,401.96,20.14,523.64,121.68
2025-08-18,2025.0,EcoFlores Norte,Orquídeas,29.0,48.98,1420.42,69.97,2029.13,608.71
2025-08-18,2025.0,,Lirios,22.0,15.36,337.92,25.62,563.64,225.72
2025-08-20,2025.0,Portal de las Flores,Girasoles,27.0,12.74,343.98,20.69,558.63,214.65
2025-08-21,2025.0,EcoFlores Norte,Rosas,4.0,24.0,96.0,37.58,150.32,54.32
2025-08-23,2025.0,Jardín Express,Lirios,32.0,16.98,543.36,25.85,827.2,283.84
2025-08-23,2025.0,EcoFlores Norte,Girasoles,,15.55,559.8,25.01,900.36,340.56
2025-08-23,2025.0,Portal de las Flores,Girasoles,12.0,17.64,211.68,29.41,352.92,141.24
2025-08-24,2025.0,Jardín Express,Tulipanes,24.0,24.01,576.24,39.97,959.28,383.04
2025-08-24,2025.0,Portal de las Flores,Lirios,7.0,19.21,134.47,31.32,219.24,84.77
2025-08-26,2025.0,EcoFlores Norte,Tulipanes,16.0,19.07,305.12,27.98,447.68,142.56
2025-08-26,2025.0,Jardín Express,Lirios,31.0,15.48,479.88,20.26,628.06,148.18
2025-08-26,2025.0,EcoFlores Norte,Tulipanes,9.0,19.85,178.65,33.67,303.03,124.38
2025-08-26,2025.0,Florería Central,Lirios,5.0,12.97,64.85,17.79,88.95,24.1
2025-08-27,2025.0,EcoFlores Norte,Lirios,29.0,12.7,368.3,17.45,506.05,137.75
2025-08-28,2025.0,Jardín Express,Lirios,7.0,16.38,114.66,26.82,187.74,73.08
2025-08-28,2025.0,Portal de las Flores,Orquídeas,20.0,49.58,991.6,75.94,1518.8,527.2
2025-08-29,2025.0,EcoFlores Norte,Tulipanes,31.0,27.7,858.7,36.77,1139.87,281.17
2025-08-29,2025.0,Jardín Express,Girasoles,10.0,11.08,110.8,15.73,157.3,46.5
2025-08-29,2025.0,EcoFlores Norte,Orquídeas,33.0,57.38,1893.54,89.89,2966.37,1072.83
2025-08-30,2025.0,EcoFlores Norte,Girasoles,42.0,15.26,640.92,21.74,913.08,272.16
2025-08-30,2025.0,Portal de las Flores,Orquídeas,41.0,53.45,2191.45,84.55,3466.55,1275.1
2025-08-30,2025.0,,Rosas,24.0,16.37,392.88,22.78,546.72,153.84
2025-08-31,2025.0,Florería Central,Girasoles,15.0,13.9,208.5,18.79,281.85,73.35
2026-12-31,2026.0,Portal de las Flores,Orquídeas,4.0,53.92,215.68,81.3,325.2,109.52
2025-08-31,2025.0,Jardín Express,Orquídeas,5.0,46.37,231.85,74.26,371.3,139.45
2025-09-01,2025.0,Portal de las Flores,Lirios,31.0,12.79,396.49,17.61,545.91,149.42
2025-09-01,2025.0,,Rosas,33.0,19.44,641.52,26.37,870.21,228.69
2025-09-01,2025.0,Portal de las Flores,Lirios,28.0,20.01,560.28,31.07,869.96,309.68
2025-09-01,2025.0,Florería Central,Girasoles,22.0,15.37,338.14,21.64,476.08,137.94
2025-09-01,2025.0,Florería Central,Lirios,,18.64,37.28,25.84,51.68,14.4
2025-09-02,2025.0,Florería Central,Girasoles,23.0,14.97,344.31,21.57,496.11,151.8
2025-09-03,2025.0,EcoFlores Norte,Tulipanes,22.0,26.07,573.54,42.2,928.4,354.86
2025-09-03,2025.0,Florería Central,Girasoles,19.0,14.96,284.24,23.89,453.91,169.67
2025-09-04,2025.0,Jardín Express,Lirios,9.0,16.38,147.42,27.82,250.38,102.96
2025-09-04,2025.0,Portal de las Flores,Girasoles,35.0,12.91,451.85,19.05,666.75,214.9
2025-09-04,2025.0,EcoFlores Norte,Tulipanes,24.0,23.48,563.52,36.25,870.0,306.48
2025-09-04,2025.0,Portal de las Flores,Rosas,39.0,19.83,773.37,29.18,1138.02,364.65
2025-09-04,2025.0,,Lirios,15.0,18.56,278.4,24.42,366.3,87.9
2025-09-04,2025.0,EcoFlores Norte,Orquídeas,19.0,46.0,874.0,62.51,1187.69,313.69
2025-09-04,2025.0,EcoFlores Norte,Orquídeas,44.0,41.09,1807.96,64.45,2835.8,1027.84
2025-09-04,2025.0,Portal de las Flores,Rosas,26.0,16.47,428.22,21.46,557.96,129.74
2025-09-06,2025.0,EcoFlores Norte,Orquídeas,25.0,49.94,1248.5,81.09,2027.25,778.75
2025-09-06,2025.0,Florería Central,Rosas,42.0,16.06,674.52,25.37,1065.54,391.02
2025-09-07,2025.0,Jardín Express,Tulipanes,5.0,18.41,92.05,28.64,143.2,51.15
2025-09-07,2025.0,Florería Central,Tulipanes,48.0,29.45,1413.6,48.48,2327.04,913.44
2025-09-07,2025.0,Portal de las Flores,Girasoles,28.0,14.19,397.32,22.23,622.44,225.12
2025-09-07,2025.0,Jardín Express,Orquídeas,45.0,40.04,1801.8,52.2,2349.0,547.2
2025-09-07,2025.0,Florería Central,Girasoles,2.0,15.92,31.84,21.25,42.5,10.66
2025-09-08,2025.0,EcoFlores Norte,Tulipanes,32.0,25.7,822.4,33.65,1076.8,254.4
2025-09-08,2025.0,EcoFlores Norte,Tulipanes,24.0,27.47,659.28,39.09,938.16,278.88
2025-09-11,2025.0,EcoFlores Norte,Rosas,9.0,24.43,219.87,39.66,356.94,137.07
2025-09-11,2025.0,Jardín Express,Girasoles,38.0,14.95,568.1,20.39,774.82,206.72
2025-09-11,2025.0,Portal de las Flores,Tulipanes,13.0,23.5,305.5,35.82,465.66,160.16
2025-09-13,2025.0,,Tulipanes,38.0,28.07,1066.66,46.34,1760.92,694.26
2025-09-14,2025.0,Florería Central,Rosas,45.0,15.55,699.75,23.81,1071.45,371.7
2025-09-14,2025.0,Jardín Express,Tulipanes,48.0,29.99,1439.52,41.63,1998.24,558.72
2025-09-14,2025.0,Portal de las Flores,Tulipanes,7.0,27.05,189.35,37.85,264.95,75.6
2025-09-14,2025.0,EcoFlores Norte,Girasoles,19.0,17.76,337.44,23.89,453.91,116.47
2025-09-14,2025.0,Jardín Express,Rosas,17.0,21.69,368.73,30.2,513.4,144.67
2025-09-15,2025.0,Jardín Express,Orquídeas,26.0,53.37,1387.62,84.32,2192.32,804.7
2025-09-15,2025.0,EcoFlores Norte,Rosas,23.0,15.77,362.71,22.65,520.95,158.24
2025-09-15,2025.0,Portal de las Flores,Tulipanes,48.0,21.39,1026.72,30.36,1457.28,430.56
2025-09-15,2025.0,Florería Central,Tulipanes,14.0,26.2,366.8,35.98,503.72,136.92
2025-09-16,2025.0,Portal de las Flores,Tulipanes,32.0,27.98,895.36,38.36,1227.52,332.16
2025-09-16,2025.0,Jardín Express,Rosas,33.0,15.89,524.37,22.06,727.98,203.61
2025-09-16,2025.0,Portal de las Flores,Girasoles,29.0,11.36,329.44,19.08,553.32,223.88
2025-09-17,2025.0,Jardín Express,Lirios,39.0,13.94,543.66,22.91,893.49,349.83
2025-09-17,2025.0,Jardín Express,Lirios,25.0,13.23,330.75,21.9,547.5,216.75
2025-09-18,2025.0,Jardín Express,Rosas,13.0,18.67,242.71,27.19,353.47,110.76
2025-09-19,2025.0,Portal de las Flores,Rosas,24.0,24.56,589.44,32.17,772.08,182.64
2025-09-19,2025.0,Portal de las Flores,Orquídeas,11.0,36.09,396.99,48.52,533.72,136.73
2025-09-20,2025.0,,Orquídeas,15.0,41.61,624.15,58.87,883.05,258.9
2025-09-20,2025.0,Florería Central,Girasoles,31.0,15.08,467.48,24.46,758.26,290.78
2025-09-21,2025.0,Florería Central,Lirios,42.0,13.64,572.88,19.37,813.54,240.66
2025-09-22,2025.0,Jardín Express,Rosas,11.0,21.77,239.47,33.84,372.24,132.77
2025-09-23,2025.0,Jardín Express,Orquídeas,23.0,57.35,1319.05,86.52,1989.96,670.91
2025-09-24,2025.0,Portal de las Flores,Tulipanes,13.0,24.99,324.87,39.96,519.48,194.61
2025-09-25,2025.0,Florería Central,Girasoles,35.0,12.61,441.35,20.63,722.05,280.7
2025-09-25,2025.0,EcoFlores Norte,Rosas,23.0,24.9,572.7,39.19,901.37,328.67
2025-09-25,2025.0,Florería Central,Girasoles,18.0,12.9,232.2,21.23,382.14,149.94
2025-09-25,2025.0,Portal de las Flores,Orquídeas,38.0,58.56,2225.28,77.88,2959.44,734.16
2025-09-25,2025.0,EcoFlores Norte,Orquídeas,46.0,47.45,2182.7,67.94,3125.24,942.54
2025-09-26,2025.0,,Tulipanes,46.0,18.96,872.16,30.01,1380.46,508.3
2025-09-26,2025.0,Florería Central,Rosas,47.0,21.59,1014.73,28.5,1339.5,324.77
2025-09-27,2025.0,Jardín Express,Orquídeas,30.0,51.02,1530.6,79.93,2397.9,867.3
2025-09-28,2025.0,EcoFlores Norte,Rosas,1500.0,21.61,32415.0,28.42,42630.0,10215.0
2025-09-29,2025.0,Portal de las Flores,Lirios,21.0,12.45,261.45,19.41,407.61,146.16
2025-09-29,2025.0,Portal de las Flores,Rosas,46.0,21.1,970.6,28.57,1314.22,343.62
2025-09-29,2025.0,EcoFlores Norte,Tulipanes,45.0,25.09,1129.05,34.49,1552.05,423.0
2025-09-30,2025.0,Florería Central,Orquídeas,23.0,53.02,1219.46,77.44,1781.12,561.66
2025-09-30,2025.0,Jardín Express,Tulipanes,2.0,27.79,55.58,36.34,72.68,17.1
2025-10-01,2025.0,Jardín Express,Girasoles,27.0,15.49,418.23,20.71,559.17,140.94
2025-10-01,2025.0,Florería Central,Girasoles,2.0,14.24,28.48,23.23,46.46,17.98
2025-10-01,2025.0,Florería Central,Girasoles,32.0,17.91,573.12,26.46,846.72,273.6
2025-10-01,2025.0,EcoFlores Norte,Girasoles,30.0,10.74,322.2,14.58,437.4,115.2
2025-10-02,2025.0,Portal de las Flores,Tulipanes,19.0,27.11,515.09,45.96,873.24,358.15
2025-10-02,2025.0,Jardín Express,Lirios,25.0,19.48,487.0,29.61,740.25,253.25
2025-10-02,2025.0,Portal de las Flores,Lirios,1.0,13.75,13.75,22.64,22.64,8.89
2025-10-03,2025.0,Portal de las Flores,Tulipanes,3.0,,54.93,23.98,71.94,17.01
2025-10-03,2025.0,EcoFlores Norte,Orquídeas,23.0,47.56,1093.88,68.07,1565.61,471.73
2025-10-04,2025.0,Jardín Express,Lirios,48.0,14.81,710.88,21.69,1041.12,330.24
2025-10-04,2025.0,Florería Central,Rosas,16.0,20.07,321.12,27.37,437.92,116.8
2025-10-05,2025.0,Jardín Express,Rosas,28.0,21.14,591.92,35.03,980.84,388.92
2025-10-06,2025.0,,Tulipanes,7.0,23.82,166.74,31.22,218.54,51.8
2025-10-06,2025.0,Portal de las Flores,Girasoles,12.0,15.85,190.2,23.27,279.24,89.04
2025-10-06,2025.0,Portal de las Flores,Tulipanes,24.0,24.14,579.36,31.97,767.28,187.92
2025-10-07,2025.0,EcoFlores Norte,Rosas,49.0,17.82,873.18,24.48,1199.52,326.34
2025-10-07,2025.0,EcoFlores Norte,Tulipanes,35.0,22.51,787.85,32.81,1148.35,360.5
2025-10-07,2025.0,Florería Central,Lirios,18.0,19.29,347.22,27.4,493.2,145.98
2025-10-07,2025.0,Florería Central,Rosas,34.0,,831.3,38.37,1304.58,473.28
2025-10-08,2025.0,Portal de las Flores,Orquídeas,47.0,55.37,2602.39,73.76,3466.72,864.33
2025-10-09,2025.0,EcoFlores Norte,Lirios,38.0,19.81,752.78,28.16,1070.08,317.3
